Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,time_max,time_min,time_mean,time_quant_10,time_quant_50,time_quant_90
47,No,Travel_Rarely,Sales,2,2,Life Sciences,4004,Female,5,Manager,Single,31960,4.0,14,1,7.0,3,2,2,0,2.0,3.0,3.0,2,3,6.868055555555555,5.307777777777778,6.104896723646724,5.714416666666667,6.1125,6.473611111111111
46,No,Travel_Rarely,Human Resources,1,3,Life Sciences,4005,Female,1,Laboratory Technician,Divorced,190810,3.0,21,0,12.0,2,9,4,7,4.0,4.0,2.0,3,4,7.904444444444445,6.5216666666666665,7.183088842975206,6.811972222222222,7.159722222222222,7.577222222222222
28,No,Non-Travel,Research & Development,7,3,Life Sciences,4006,Male,1,Sales Executive,Divorced,89660,1.0,16,1,3.0,3,3,2,2,3.0,4.0,3.0,2,3,8.488611111111112,6.851388888888889,7.699578460038986,7.312027777777778,7.722083333333334,8.015722222222223
29,No,Travel_Rarely,Research & Development,16,3,Medical,4007,Female,1,Manufacturing Director,Divorced,22100,8.0,11,1,11.0,4,7,1,6,4.0,3.0,3.0,3,3,8.895833333333334,7.211111111111111,8.028727524204703,7.608055555555556,8.042777777777777,8.388055555555555
42,No,Travel_Rarely,Sales,2,4,Medical,4008,Female,2,Research Director,Single,45390,4.0,17,1,8.0,5,0,0,0,4.0,3.0,3.0,3,3,7.321666666666666,5.871944444444445,6.612405876951332,6.2306944444444445,6.602777777777778,7.026138888888888
32,Yes,Travel_Rarely,Research & Development,1,1,Medical,4009,Male,2,Laboratory Technician,Single,27410,7.0,11,0,7.0,3,2,2,2,3.0,2.0,2.0,3,3,11.195277777777777,9.6625,10.377716830754805,10.004722222222222,10.384444444444444,10.724333333333332
46,No,Travel_Rarely,Research & Development,23,1,Life Sciences,4010,Male,2,Laboratory Technician,Divorced,34910,2.0,14,0,25.0,0,19,2,8,1.0,1.0,3.0,3,3,8.5825,6.896111111111111,7.934115402956604,7.537055555555556,7.965,8.278944444444443
27,No,Travel_Rarely,Sales,2,3,Life Sciences,4011,Female,5,Research Scientist,Married,45410,1.0,14,2,9.0,4,9,5,8,2.0,3.0,3.0,4,3,7.829722222222222,6.194444444444445,7.055443262411347,6.683611111111111,7.070277777777778,7.439
29,No,Travel_Rarely,Research & Development,1,2,Medical,4012,Male,3,Sales Executive,Married,26780,1.0,25,1,1.0,3,1,0,0,4.0,2.0,3.0,3,4,8.95861111111111,7.268611111111111,8.013264760576476,7.637555555555556,8.019722222222223,8.3785
43,No,Travel_Rarely,Research & Development,1,3,Life Sciences,4013,Male,1,Manufacturing Director,Married,73790,7.0,13,2,21.0,3,16,6,14,1.0,3.0,3.0,2,3,7.199166666666667,5.408333333333333,6.280660442600277,5.865555555555556,6.279444444444445,6.684444444444445
48,No,Travel_Rarely,Research & Development,2,3,Life Sciences,4014,Female,2,Manager,Married,62720,4.0,14,0,29.0,3,22,12,9,4.0,2.0,3.0,2,3,6.902222222222222,5.061111111111111,6.11030064014632,5.687277777777778,6.1225,6.496222222222222
29,Yes,Travel_Frequently,Research & Development,13,2,Life Sciences,4015,Female,1,Laboratory Technician,Single,52200,1.0,17,0,1.0,3,1,1,0,4.0,4.0,2.0,2,3,9.268333333333333,7.822222222222222,8.596432178932178,8.23,8.61888888888889,8.973611111111111
46,Yes,Travel_Rarely,Research & Development,4,4,Medical,4016,Female,2,Sales Representative,Married,27430,5.0,25,1,14.0,1,8,0,7,3.0,2.0,3.0,4,4,8.67388888888889,7.236666666666666,7.89895949074074,7.5568333333333335,7.876944444444444,8.325166666666666
27,No,Travel_Frequently,Research & Development,16,4,Medical,4017,Male,3,Healthcare Representative,Married,49980,0.0,20,2,8.0,3,7,7,3,4.0,1.0,2.0,3,4,8.796388888888888,6.855833333333333,7.688701741996235,7.325416666666667,7.69625,8.030833333333334
39,No,Travel_Rarely,Research & Development,2,3,Technical Degree,4018,Male,3,Healthcare Representative,Divorced,102520,8.0,13,1,7.0,3,2,2,2,4.0,4.0,3.0,3,3,7.599444444444444,5.761111111111111,6.493613445378151,6.1065555555555555,6.493472222222222,6.855472222222223
55,No,Travel_Rarely,Research & Development,2,3,Life Sciences,4019,Female,1,Human Resources,Married,27810,8.0,13,1,19.0,2,5,0,4,2.0,4.0,4.0,3,3,7.1525,5.2555555555555555,6.17837367450438,5.865555555555556,6.1775,6.535
28,No,Travel_Rarely,Research & Development,29,2,Life Sciences,4020,Male,2,Laboratory Technician,Married,68520,1.0,18,1,1.0,2,1,0,0,2.0,2.0,3.0,4,3,7.6775,6.14,6.950778985507247,6.5845,6.930138888888889,7.352305555555556
30,Yes,Travel_Rarely,Sales,12,4,Life Sciences,4021,Female,2,Sales Executive,Single,49500,1.0,12,2,1.0,3,1,0,0,2.0,4.0,2.0,3,3,8.53138888888889,6.902222222222222,7.718414893617021,7.290777777777778,7.7283333333333335,8.089777777777778
22,Yes,Travel_Rarely,Research & Development,16,2,Life Sciences,4022,Female,2,Laboratory Technician,Single,35790,1.0,19,3,1.0,3,1,0,0,4.0,2.0,3.0,3,3,11.24,9.478333333333333,10.512892924976258,10.078055555555556,10.547083333333333,10.921916666666666
36,No,Travel_Rarely,Research & Development,11,3,Life Sciences,4023,Male,1,Sales Executive,Married,131910,1.0,14,1,10.0,2,10,1,7,2.0,3.0,3.0,2,3,10.113888888888889,8.761666666666667,9.49042972459639,9.1135,9.497361111111111,9.850472222222223
31,No,Travel_Rarely,Research & Development,2,4,Life Sciences,4024,Female,5,Manager,Divorced,103770,1.0,14,0,10.0,2,10,0,2,2.0,3.0,3.0,3,3,8.485,6.673611111111111,7.527197962154293,7.134333333333333,7.500555555555556,7.956611111111111
34,No,Travel_Rarely,Sales,14,2,Technical Degree,4025,Female,1,Sales Executive,Married,22350,2.0,14,1,9.0,2,5,1,0,3.0,4.0,3.0,3,3,8.852222222222222,7.167222222222223,8.067217553688142,7.754138888888889,8.049027777777777,8.439083333333333
29,No,Travel_Rarely,Research & Development,5,5,Life Sciences,4026,Female,1,Sales Executive,Single,105020,3.0,12,0,11.0,4,3,1,2,4.0,1.0,3.0,2,3,7.961111111111111,6.301111111111111,7.119061065197428,6.726416666666666,7.13486111111111,7.485888888888889
37,No,Travel_Rarely,Research & Development,7,2,Medical,4027,Male,1,Manufacturing Director,Married,20110,5.0,13,0,16.0,4,5,0,4,4.0,1.0,3.0,4,3,9.702222222222222,7.9063888888888885,8.72363482384824,8.318472222222223,8.731666666666666,9.087777777777777
35,No,Travel_Rarely,Sales,2,1,Technical Degree,4028,Male,2,Laboratory Technician,Married,18590,0.0,25,1,4.0,2,3,0,2,4.0,2.0,3.0,2,4,11.468333333333334,9.703055555555556,10.506960580912862,10.111666666666666,10.521666666666667,10.921666666666667
45,No,Travel_Rarely,Research & Development,3,3,Medical,4029,Female,2,Sales Executive,Married,37600,0.0,14,1,10.0,2,9,3,8,2.0,4.0,2.0,2,3,8.136111111111111,6.1130555555555555,7.110689927732611,6.703888888888889,7.118888888888889,7.502916666666667
36,No,Travel_Frequently,Research & Development,5,3,Medical,4030,Female,4,Manufacturing Director,Single,177790,1.0,17,1,10.0,5,10,0,8,2.0,4.0,2.0,1,3,7.404722222222222,5.705,6.489738984674329,6.083694444444444,6.493472222222222,6.877583333333333
40,No,Travel_Rarely,Research & Development,3,3,Other,4031,Male,1,Sales Executive,Divorced,68330,2.0,13,0,22.0,3,19,11,16,1.0,2.0,3.0,3,3,7.7283333333333335,5.960555555555556,6.832436342592592,6.488944444444445,6.8244444444444445,7.2
26,No,Travel_Rarely,Research & Development,26,2,Life Sciences,4032,Male,2,Human Resources,Married,68120,1.0,13,0,1.0,2,1,1,0,2.0,3.0,2.0,2,3,10.22,8.500277777777777,9.305777074542897,8.941166666666668,9.312222222222223,9.68688888888889
27,No,Travel_Rarely,Research & Development,4,3,Technical Degree,4033,Male,2,Manufacturing Director,Single,51710,0.0,20,1,9.0,1,8,0,7,1.0,3.0,2.0,2,4,8.303611111111111,6.820833333333334,7.554721050164088,7.213222222222222,7.573888888888889,7.860833333333334
48,No,Travel_Frequently,Research & Development,2,3,Life Sciences,4034,Male,2,Research Director,Divorced,197400,3.0,14,0,24.0,2,22,4,7,4.0,4.0,3.0,4,3,8.240833333333333,6.381388888888889,7.195166427203065,6.8253055555555555,7.1775,7.565416666666667
44,No,Travel_Rarely,Sales,1,2,Medical,4035,Male,4,Manager,Married,187110,2.0,12,1,10.0,0,2,2,2,2.0,1.0,3.0,3,3,7.8175,6.366388888888889,7.083899482109227,6.672638888888889,7.0993055555555555,7.445416666666667
34,Yes,Non-Travel,Research & Development,27,2,Life Sciences,4036,Female,1,Sales Representative,Married,36920,1.0,12,1,5.0,5,5,3,0,4.0,1.0,3.0,3,3,11.0475,9.268611111111111,10.200662851692893,9.766333333333334,10.192222222222222,10.607944444444444
56,Yes,Travel_Rarely,Human Resources,1,2,Medical,4037,Female,5,Sales Executive,Single,25590,1.0,21,0,5.0,3,4,1,0,1.0,4.0,3.0,3,4,7.611111111111111,6.197777777777778,6.893758381226054,6.5345555555555555,6.860833333333334,7.263722222222222
36,No,Travel_Rarely,Research & Development,13,3,Technical Degree,4038,Female,3,Healthcare Representative,Married,25170,2.0,14,0,12.0,3,4,1,3,3.0,2.0,1.0,3,3,8.134166666666667,6.557222222222222,7.322567722681359,6.951083333333334,7.32,7.707638888888889
41,No,Travel_Rarely,Research & Development,5,3,Life Sciences,4039,Female,1,Sales Executive,Married,66230,5.0,18,0,14.0,3,5,1,4,3.0,2.0,3.0,3,3,7.262222222222222,5.743055555555555,6.4082341269841265,6.0167222222222225,6.420694444444445,6.778388888888889
42,No,Travel_Rarely,Research & Development,7,3,Technical Degree,4040,Female,2,Sales Executive,Married,182650,9.0,12,1,18.0,4,13,5,7,3.0,1.0,4.0,3,3,8.3125,6.676111111111111,7.421599576271186,7.060833333333333,7.424444444444445,7.805
31,No,Travel_Rarely,Sales,9,4,Life Sciences,4041,Female,1,Sales Executive,Divorced,161240,2.0,23,1,8.0,2,5,1,4,3.0,4.0,3.0,2,4,9.063611111111111,7.43,8.306982212475633,7.949833333333333,8.28875,8.68363888888889
34,No,Travel_Rarely,Research & Development,8,1,Life Sciences,4042,Female,3,Laboratory Technician,Married,25850,3.0,12,0,9.0,5,4,0,1,4.0,4.0,2.0,3,3,10.072777777777778,8.345277777777778,9.197162131519274,8.807277777777779,9.20111111111111,9.558222222222222
31,No,Travel_Rarely,Sales,25,2,Life Sciences,4043,Female,3,Manufacturing Director,Divorced,182130,8.0,21,2,4.0,3,2,2,2,1.0,3.0,2.0,4,4,7.629722222222222,6.101666666666667,6.829941331417625,6.496527777777778,6.83875,7.172166666666667
26,No,Travel_Frequently,Sales,16,2,Life Sciences,4044,Male,2,Healthcare Representative,Married,83800,0.0,14,0,8.0,3,7,7,7,3.0,4.0,3.0,4,3,7.1002777777777775,4.973888888888889,6.103722687122269,5.724166666666666,6.107222222222222,6.465277777777778
45,No,Travel_Frequently,Research & Development,8,4,Life Sciences,4045,Female,2,Manager,Single,29940,4.0,18,1,12.0,2,4,0,3,2.0,3.0,3.0,3,3,8.748611111111112,6.989722222222222,7.825787439613526,7.456305555555556,7.840277777777778,8.220555555555555
33,No,Travel_Rarely,Sales,1,3,Life Sciences,4046,Female,5,Sales Executive,Single,12230,1.0,13,1,10.0,3,10,0,9,2.0,3.0,2.0,3,3,7.289722222222222,5.456111111111111,6.405410575048733,6.009527777777778,6.383333333333334,6.827527777777778
28,No,Travel_Frequently,Sales,8,3,Life Sciences,4047,Male,4,Research Scientist,Married,11180,1.0,11,0,7.0,3,7,0,7,3.0,4.0,3.0,3,3,11.225833333333334,9.85138888888889,10.561230803974706,10.229444444444445,10.56625,10.907499999999999
29,Yes,Travel_Frequently,Human Resources,2,4,Human Resources,4048,Male,2,Sales Executive,Single,28750,1.0,11,0,1.0,3,1,0,0,3.0,1.0,3.0,3,3,7.574166666666667,5.716388888888889,6.7969338512241055,6.381527777777778,6.790416666666667,7.2058333333333335
39,No,Non-Travel,Research & Development,8,5,Medical,4049,Female,2,Sales Representative,Married,188240,6.0,19,1,10.0,4,3,1,2,1.0,3.0,3.0,3,3,7.060555555555555,5.487222222222222,6.295510603964961,5.913333333333333,6.295833333333333,6.673611111111111
27,No,Travel_Rarely,Sales,3,2,Technical Degree,4050,Male,2,Healthcare Representative,Married,135770,1.0,12,1,6.0,2,5,1,2,2.0,2.0,2.0,3,3,8.136944444444444,6.481111111111111,7.257912494039103,6.8757777777777775,7.2425,7.641
34,No,Travel_Frequently,Research & Development,9,4,Life Sciences,4051,Female,2,Manufacturing Director,Married,26250,1.0,12,3,16.0,4,15,6,11,3.0,4.0,3.0,3,3,9.883611111111112,7.914444444444444,8.8632949790795,8.473888888888888,8.845,9.284555555555555
28,Yes,Travel_Rarely,Research & Development,25,3,Technical Degree,4052,Male,1,Research Director,Single,187890,3.0,16,1,6.0,4,2,2,2,4.0,3.0,3.0,3,3,10.079166666666667,8.610555555555555,9.37195652173913,8.980472222222224,9.405138888888889,9.706666666666667
47,No,Non-Travel,Research & Development,1,4,Medical,4053,Male,1,Research Scientist,Married,45380,8.0,11,0,16.0,3,8,1,7,3.0,2.0,4.0,3,3,6.825,5.143611111111111,5.99063475177305,5.630277777777778,5.97,6.414944444444444
56,No,Travel_Rarely,Research & Development,4,3,Technical Degree,4054,Female,2,Sales Executive,Married,198470,4.0,14,0,6.0,6,0,0,0,4.0,1.0,3.0,3,3,8.75388888888889,7.105,7.89697337962963,7.530500000000001,7.904305555555556,8.292083333333332
39,No,Travel_Rarely,Research & Development,1,3,Other,4055,Female,1,Laboratory Technician,Married,105120,1.0,12,1,10.0,2,10,7,9,1.0,1.0,3.0,3,3,7.73,6.2555555555555555,7.016283068783069,6.689722222222223,7.0152777777777775,7.366944444444444
38,No,Travel_Frequently,Research & Development,4,2,Medical,4056,Female,1,Manager,Divorced,44440,1.0,13,0,20.0,2,20,0,7,4.0,2.0,3.0,3,3,11.574444444444444,9.918888888888889,10.78147737455197,10.415527777777779,10.771805555555556,11.200694444444444
58,No,Travel_Rarely,Sales,5,3,Marketing,4057,Male,5,Sales Representative,Married,21540,4.0,21,1,29.0,3,1,0,0,4.0,4.0,2.0,3,4,10.749166666666667,9.159166666666666,9.923890036730945,9.4985,9.95513888888889,10.303166666666666
32,Yes,Travel_Frequently,Research & Development,9,3,Life Sciences,4058,Male,2,Laboratory Technician,Single,191900,3.0,17,1,8.0,2,4,0,3,1.0,3.0,3.0,3,3,11.175277777777778,9.4375,10.213899527186761,9.821722222222222,10.19111111111111,10.596
38,No,Travel_Rarely,Research & Development,3,4,Life Sciences,4059,Female,1,Sales Representative,Divorced,44900,2.0,21,1,10.0,1,5,0,3,2.0,4.0,4.0,3,4,8.602222222222222,6.868611111111111,7.610720164609053,7.210222222222222,7.617222222222222,7.995166666666667
49,No,Travel_Frequently,Sales,11,4,Life Sciences,4060,Male,2,Research Scientist,Married,35060,3.0,11,1,28.0,4,5,4,3,2.0,4.0,3.0,2,3,7.358333333333333,5.472222222222222,6.3074852507374635,5.930416666666667,6.304305555555556,6.6963888888888885
42,No,Travel_Rarely,Sales,1,3,Life Sciences,4061,Female,1,Sales Executive,Divorced,23720,3.0,12,1,14.0,3,0,0,0,2.0,4.0,3.0,3,3,9.61888888888889,7.613888888888889,8.693173758865248,8.3405,8.713611111111112,9.0715
27,Yes,Travel_Frequently,Sales,8,1,Life Sciences,4062,Male,4,Laboratory Technician,Married,102310,1.0,13,1,1.0,2,1,0,0,1.0,2.0,3.0,3,3,7.23,5.384166666666666,6.498731032794908,6.100722222222222,6.498055555555555,6.896444444444445
35,No,Travel_Rarely,Research & Development,25,1,Medical,4063,Male,1,Sales Executive,Married,54100,0.0,18,0,6.0,4,5,0,4,2.0,1.0,1.0,3,3,7.703611111111111,5.624444444444444,6.55302199074074,6.1225,6.553472222222222,6.979555555555556
28,No,Non-Travel,Research & Development,21,1,Medical,4064,Male,3,Research Scientist,Single,79780,1.0,16,2,5.0,2,5,1,4,3.0,3.0,2.0,3,3,7.577222222222222,5.635,6.708564213564213,6.346388888888889,6.684444444444445,7.085277777777778
31,No,Non-Travel,Sales,23,1,Medical,4065,Male,1,Sales Executive,Divorced,38670,1.0,11,1,4.0,4,4,2,3,3.0,1.0,4.0,4,3,10.724722222222223,9.098888888888888,9.772402659069325,9.424416666666666,9.739583333333332,10.14925
36,No,Non-Travel,Research & Development,1,3,Life Sciences,4066,Male,2,Research Scientist,Married,28380,1.0,19,2,5.0,5,5,0,2,1.0,2.0,3.0,1,3,7.982777777777778,6.094444444444444,7.112342117758784,6.71625,7.129027777777778,7.515333333333333
34,No,Travel_Rarely,Sales,2,3,Marketing,4067,Male,4,Healthcare Representative,Single,46950,1.0,16,1,14.0,2,14,2,1,1.0,4.0,2.0,3,3,6.864166666666667,4.993333333333333,5.9938015526443476,5.64638888888889,5.987222222222222,6.353833333333333
34,No,Travel_Rarely,Research & Development,19,3,Technical Degree,4068,Female,1,Research Director,Divorced,33390,1.0,16,0,9.0,2,8,1,1,4.0,3.0,2.0,2,3,7.687222222222222,6.098055555555556,6.793736225895318,6.4126666666666665,6.787083333333333,7.167472222222222
26,No,Travel_Rarely,Research & Development,2,2,Life Sciences,4069,Male,2,Research Scientist,Single,20800,0.0,13,0,8.0,6,7,7,6,3.0,1.0,2.0,4,3,7.628333333333333,6.008333333333334,6.788305439330544,6.415666666666667,6.783611111111111,7.1715
29,No,Travel_Rarely,Research & Development,2,4,Other,4070,Male,2,Laboratory Technician,Married,20960,0.0,22,0,6.0,2,5,0,2,1.0,1.0,2.0,4,4,8.416666666666666,6.898055555555556,7.710127504553734,7.356833333333333,7.7084722222222215,8.120555555555557
32,No,Non-Travel,Research & Development,3,1,Life Sciences,4071,Male,3,Manager,Divorced,62090,5.0,17,1,9.0,5,5,1,2,3.0,4.0,3.0,4,3,7.504444444444444,5.703333333333333,6.603065843621399,6.248944444444444,6.584722222222222,6.972833333333334
31,No,Travel_Frequently,Research & Development,25,5,Technical Degree,4072,Female,2,Human Resources,Married,180610,1.0,14,1,10.0,2,10,8,7,4.0,1.0,3.0,3,3,7.817222222222222,6.260555555555555,6.93400070621469,6.528888888888889,6.924027777777777,7.312222222222222
28,Yes,Travel_Rarely,Sales,7,5,Life Sciences,4073,Female,2,Sales Representative,Divorced,171230,5.0,15,1,6.0,2,4,0,3,3.0,4.0,2.0,2,3,7.161111111111111,5.3502777777777775,6.290863054412437,5.850111111111111,6.308611111111111,6.635888888888889
38,No,Travel_Rarely,Research & Development,9,2,Technical Degree,4074,Male,3,Sales Representative,Single,23720,4.0,12,0,20.0,3,1,0,0,1.0,1.0,2.0,2,3,8.12111111111111,6.481111111111111,7.242158931082983,6.8135,7.245,7.702055555555555
35,No,Travel_Rarely,Research & Development,5,3,Life Sciences,4075,Male,2,Sales Representative,Married,48830,1.0,18,1,10.0,1,10,0,9,3.0,4.0,3.0,1,3,9.759722222222223,8.13888888888889,8.811529597282872,8.423833333333334,8.799722222222222,9.168333333333333
27,No,Travel_Rarely,Sales,2,3,Life Sciences,4076,Female,1,Manager,Single,39040,1.0,15,0,7.0,2,7,0,7,4.0,4.0,3.0,3,3,9.072777777777778,7.054722222222222,7.889389357712142,7.504555555555556,7.871666666666667,8.314222222222222
32,No,Travel_Rarely,Research & Development,8,1,Medical,4077,Female,2,Research Scientist,Single,46270,8.0,17,1,8.0,2,1,0,0,4.0,4.0,3.0,2,3,8.245555555555555,6.396388888888889,7.321815352697095,6.953611111111111,7.312777777777778,7.752222222222223
31,Yes,Travel_Frequently,Research & Development,2,1,Other,4078,Male,3,Sales Executive,Married,70940,1.0,14,1,10.0,2,10,0,8,1.0,4.0,3.0,3,3,11.011666666666667,9.663611111111111,10.31786278735632,9.983805555555556,10.32875,10.69963888888889
53,Yes,Travel_Rarely,Research & Development,18,3,Medical,4079,Male,1,Research Scientist,Single,34230,6.0,15,1,15.0,4,2,2,2,1.0,1.0,2.0,3,3,11.574722222222222,9.973888888888888,10.808652777777779,10.435944444444445,10.769444444444444,11.231305555555556
54,No,Travel_Rarely,Research & Development,14,3,Other,4080,Male,3,Research Scientist,Married,66740,3.0,17,1,9.0,2,4,2,3,1.0,3.0,2.0,3,3,8.737777777777778,6.933611111111111,7.858071256038647,7.447472222222222,7.868472222222222,8.23338888888889
33,No,Travel_Frequently,Research & Development,2,4,Medical,4081,Female,4,Sales Executive,Divorced,168800,1.0,14,3,9.0,2,9,2,8,4.0,3.0,3.0,3,3,8.676944444444445,6.879722222222222,7.887598308184728,7.486777777777778,7.908611111111111,8.283722222222222
43,No,Travel_Rarely,Research & Development,3,3,Medical,4082,Male,1,Research Scientist,Married,90940,1.0,12,1,10.0,0,10,0,9,1.0,3.0,3.0,3,3,8.440277777777778,6.643055555555556,7.5202123507805325,7.1674444444444445,7.508472222222222,7.894833333333333
38,No,Travel_Frequently,Research & Development,2,5,Medical,4083,Female,4,Sales Executive,Married,84460,0.0,14,0,7.0,3,6,1,2,4.0,2.0,3.0,2,3,8.81,7.160277777777778,8.003354519774012,7.649444444444445,7.9662500000000005,8.42625
55,No,Travel_Rarely,Sales,9,3,Marketing,4084,Male,2,Laboratory Technician,Married,119160,4.0,15,1,35.0,3,10,1,4,3.0,2.0,3.0,2,3,9.03138888888889,7.44,8.175601469237833,7.791250000000001,8.180555555555555,8.56163888888889
31,No,Travel_Rarely,Sales,6,3,Other,4085,Male,1,Manufacturing Director,Divorced,45340,1.0,13,0,1.0,2,1,0,0,4.0,4.0,3.0,3,3,11.679722222222223,9.815833333333334,10.813751177024484,10.427916666666667,10.804583333333333,11.220138888888888
39,No,Travel_Rarely,Research & Development,4,3,Life Sciences,4086,Male,2,Sales Executive,Single,98520,0.0,12,1,21.0,5,20,11,10,2.0,1.0,3.0,2,3,7.075,5.353611111111111,6.089302083333333,5.755694444444445,6.077222222222222,6.479722222222223
42,No,Non-Travel,Research & Development,10,4,Life Sciences,4087,Female,2,Research Scientist,Single,61510,1.0,13,1,20.0,3,20,3,7,4.0,3.0,3.0,3,3,7.459444444444444,5.874722222222222,6.598213768115942,6.224666666666667,6.587638888888889,6.975611111111111
31,No,Non-Travel,Research & Development,14,2,Life Sciences,4088,Male,2,Healthcare Representative,Married,23020,4.0,14,0,13.0,3,11,4,8,3.0,3.0,4.0,3,3,6.802222222222222,5.441388888888889,6.097765957446808,5.714888888888889,6.107777777777778,6.442888888888889
